Courier_id,Addr,Arrival_time,Departure,Amount,Order_id
D0511,B6670,938,957,-21,F5345
D0511,B1229,963,981,-20,F5257
D0511,B3242,985,1003,-18,F5293
D0511,B8947,1005,1017,-6,F5380
D0511,B8169,1033,1045,-5,F5368
D0510,A066,0,0,29,F5285
D0510,A066,0,0,22,F5313
D0510,A066,0,0,21,F5331
D0510,A066,0,0,17,F5372
D0510,A066,0,0,11,F5377
D0510,A066,0,0,11,F5254
D0510,A066,0,0,9,F5292
D0510,A066,0,0,8,F5355
D0510,B8313,14,31,-17,F5372
D0510,B4440,41,60,-22,F5313
D0510,A066,71,71,33,F5281
D0510,A066,71,71,11,F5358
D0510,B7365,77,90,-8,F5355
D0510,B2901,92,113,-29,F5285
D0510,B7645,116,131,-11,F5358
D0510,B2760,134,156,-33,F5281
D0510,B3148,164,178,-9,F5292
D0510,S064,370,370,1,E1151
D0510,S026,376,376,1,E0571
D0510,B2461,700,708,-1,E1151
D0510,B2461,708,716,-1,E0571
D0510,S021,1041,1041,2,E0421
D0510,B3058,1389,1398,-2,E0421
D0510,B1189,1566,1581,-11,F5254
D0510,B8688,1583,1598,-11,F5377
D0510,B5786,1600,1619,-21,F5331
D0694,A096,0,0,57,F7185
D0694,A096,0,0,54,F7184
D0694,B4763,6,33,-54,F7184
D0694,B5199,34,62,-57,F7185
D0694,A096,67,67,43,F7198
D0694,A096,67,67,42,F7197
D0694,A096,67,67,33,F7196
D0694,B8442,74,98,-42,F7197
D0694,B8621,102,127,-43,F7198
D0694,S278,131,525,2,E2359
D0694,S260,527,565,1,E2220
D0694,S195,571,585,2,E1798
D0694,B8232,592,601,-2,E2359
D0694,B8232,601,623,-33,F7196
D0694,B2087,625,634,-2,E1798
D0694,B8442,635,643,-1,E2220
D0694,A096,650,650,34,F7195
D0694,A096,650,650,23,F7181
D0694,B2510,651,670,-23,F7181
D0694,B8012,671,693,-34,F7195
D0695,A096,0,0,57,F7188
D0695,A096,0,0,47,F7190
D0695,A096,0,0,22,F7193
D0695,B7332,5,24,-22,F7193
D0695,B6577,32,58,-47,F7190
D0695,S302,59,604,4,E2456
D0695,B3099,607,618,-4,E2456
D0695,B6231,619,647,-57,F7188
D0696,A097,0,0,59,F7216
D0696,A097,0,0,48,F7212
D0696,A097,0,0,28,F7246
D0696,B5779,6,27,-28,F7246
D0696,B2413,30,58,-59,F7216
D0696,A097,64,64,43,F7242
D0696,A097,64,64,29,F7227
D0696,B5074,72,97,-43,F7242
D0696,B1356,100,126,-48,F7212
D0696,A097,132,132,41,F7229
D0696,A097,132,132,34,F7214
D0696,A097,132,132,31,F7208
D0696,B3423,148,172,-41,F7229
D0696,B1765,176,198,-34,F7214
D0696,B1257,200,222,-31,F7208
D0696,A097,240,240,56,F7205
D0696,A097,240,240,40,F7204
D0696,A097,240,240,10,F7245
D0696,B5657,245,259,-10,F7245
D0696,B3305,262,283,-29,F7227
D0696,B0832,287,314,-56,F7205
D0696,S472,322,354,3,E3388
D0696,B8363,363,373,-3,E3388
D0696,A097,382,382,65,F7247
D0696,A097,382,382,27,F7261
D0696,B7322,388,409,-27,F7261
D0696,B5911,415,444,-65,F7247
D0696,B0816,450,474,-40,F7204
D0697,A097,0,0,61,F7219
D0697,A097,0,0,53,F7232
D0697,A097,0,0,22,F7237
D0697,B2639,7,35,-61,F7219
D0697,B3958,36,63,-53,F7232
D0697,B4617,73,92,-22,F7237
D0697,A097,96,96,51,F7238
D0697,A097,96,96,38,F7202
D0697,A097,96,96,38,F7241
D0697,B4870,102,128,-51,F7238
D0697,B0263,133,156,-38,F7202
D0697,B5008,158,181,-38,F7241
D0697,A097,190,190,49,F7201
D0697,A097,190,190,39,F7249
D0697,A097,190,190,34,F7223
D0697,A097,190,190,9,F7213
D0697,B6126,209,233,-39,F7249
D0697,B0095,237,263,-49,F7201
D0697,B2907,265,287,-34,F7223
D0697,B1493,296,310,-9,F7213
D0697,A097,314,314,60,F7226
D0697,A097,314,314,39,F7222
D0697,A097,314,314,20,F7233
D0697,B3118,328,356,-60,F7226
D0697,B2893,359,383,-39,F7222
D0697,B4255,399,417,-20,F7233
D0690,A095,0,0,78,F7144
D0690,A095,0,0,28,F7139
D0690,B6676,5,36,-78,F7144
D0690,A095,41,41,59,F7157
D0690,A095,41,41,52,F7078
D0690,B7969,42,70,-59,F7157
D0690,A095,71,71,54,F7057
D0690,B0036,80,107,-54,F7057
D0690,B1731,113,140,-52,F7078
D0690,A095,143,143,63,F7136
D0690,A095,143,143,37,F7084
D0690,B2201,153,176,-37,F7084
D0690,B6441,179,200,-28,F7139
D0690,B6245,207,236,-63,F7136
D0690,A095,241,241,63,F7138
D0690,A095,241,241,42,F7134
D0690,A095,241,241,16,F7170
D0690,A095,241,241,14,F7076
D0690,B6417,245,274,-63,F7138
D0690,A095,278,278,25,F7150
D0690,A095,278,278,15,F7071
D0690,A095,278,278,9,F7164
D0690,A095,278,278,6,F7171
D0690,B1099,283,300,-15,F7071
D0690,B9068,307,319,-6,F7171
D0690,B8354,331,345,-9,F7164
D0690,B6053,358,382,-42,F7134
D0690,B7223,401,421,-25,F7150
D0690,B1616,423,439,-14,F7076
D0690,A095,449,449,67,F7131
D0690,A095,449,449,51,F7061
D0690,B0425,458,484,-51,F7061
D0690,B8933,489,506,-16,F7170
D0690,B5803,511,541,-67,F7131
D0691,A095,0,0,37,F7090
D0691,A095,0,0,35,F7160
D0691,A095,0,0,15,F7159
D0691,A095,0,0,13,F7132
D0691,A095,0,0,7,F7158
D0691,A095,0,0,4,F7175
D0691,A095,0,0,2,F7098
D0691,B5819,10,26,-13,F7132
D0691,B2665,29,52,-37,F7090
D0691,A095,64,64,45,F7153
D0691,A095,64,64,31,F7152
D0691,B7975,81,94,-7,F7158
D0691,B3178,100,109,-2,F7098
D0691,B8001,123,140,-15,F7159
D0691,B8039,146,169,-35,F7160
D0691,B9168,181,192,-4,F7175
D0691,B7571,204,229,-45,F7153
D0691,A095,232,232,58,F7154
D0691,A095,232,232,29,F7151
D0691,A095,232,232,16,F7156
D0691,B7346,245,267,-31,F7152
D0691,B7966,272,289,-16,F7156
D0691,B7625,294,322,-58,F7154
D0691,A095,331,331,28,F7148
D0691,A095,331,331,28,F7088
D0691,A095,331,331,27,F7146
D0691,A095,331,331,14,F7168
D0691,A095,331,331,12,F7064
D0691,B7081,342,363,-28,F7148
D0691,B2405,365,386,-28,F7088
D0691,B7005,394,415,-27,F7146
D0691,B7339,421,442,-29,F7151
D0691,B0752,444,459,-12,F7064
D0691,B8554,462,478,-14,F7168
D0519,A066,0,0,45,F5277
D0519,A066,0,0,22,F5375
D0519,A066,0,0,21,F5274
D0519,A066,0,0,18,F5361
D0519,A066,0,0,12,F5309
D0519,A066,0,0,10,F5239
D0519,A066,0,0,3,F5307
D0519,B4149,17,27,-3,F5307
D0519,B7829,28,46,-18,F5361
D0519,B0262,49,63,-10,F5239
D0519,B2486,66,91,-45,F5277
D0519,B8594,93,112,-22,F5375
D0519,B2411,117,136,-21,F5274
D0519,B4187,140,155,-12,F5309
D0519,S016,332,359,1,E0211
D0519,B3058,708,716,-1,E0211
D0519,S043,1065,1065,2,E0822
D0519,S016,1067,1067,2,E0212
D0519,B3058,1416,1425,-2,E0822
D0519,B3058,1425,1434,-2,E0212
D0518,A066,0,0,23,F5278
D0518,A066,0,0,19,F5268
D0518,A066,0,0,19,F5259
D0518,A066,0,0,9,F5338
D0518,A066,0,0,7,F5369
D0518,A066,0,0,7,F5362
D0518,A066,0,0,6,F5360
D0518,A066,0,0,5,F5325
D0518,A066,0,0,5,F5282
D0518,A066,0,0,5,F5324
D0518,A066,0,0,5,F5295
D0518,A066,0,0,4,F5244
D0518,A066,0,0,4,F5314
D0518,A066,0,0,3,F5374
D0518,A066,0,0,3,F5266
D0518,A066,0,0,2,F5238
D0518,A066,0,0,2,F5294
D0518,A066,0,0,2,F5379
D0518,A066,0,0,1,F5249
D0518,A066,0,0,1,F5347
D0518,A066,0,0,1,F5329
D0518,A066,0,0,1,F5296
D0518,A066,0,0,1,F5343
D0518,A066,0,0,1,F5353
D0518,B7311,111,119,-1,F5353
D0518,B1837,128,138,-3,F5266
D0518,B3529,148,156,-1,F5296
D0518,B8539,164,174,-3,F5374
D0518,B0205,181,190,-2,F5238
D0518,B6601,199,207,-1,F5343
D0518,B7751,214,226,-6,F5360
D0518,B0953,231,239,-1,F5249
D0518,B2047,244,262,-19,F5268
D0518,B8873,266,275,-2,F5379
D0518,B3329,285,294,-2,F5294
D0518,B4568,305,316,-4,F5314
D0518,B3498,323,335,-5,F5295
D0518,B2827,338,350,-5,F5282
D0518,B0559,356,367,-4,F5244
D0518,B1252,376,394,-19,F5259
D0518,B5435,396,408,-5,F5325
D0518,B6897,415,423,-1,F5347
D0518,B7960,566,579,-7,F5362
D0518,B5997,582,596,-9,F5338
D0518,B2699,609,628,-23,F5278
D0518,B5646,637,645,-1,F5329
D0518,B8171,648,661,-7,F5369
D0518,B5350,667,679,-5,F5324
D0458,A061,0,0,38,F4858
D0458,A061,0,0,26,F4844
D0458,A061,0,0,22,F4888
D0458,A061,0,0,12,F4841
D0458,A061,0,0,10,F4865
D0458,A061,0,0,10,F4880
D0458,A061,0,0,9,F4928
D0458,A061,0,0,4,F4897
D0458,A061,0,0,3,F4966
D0458,A061,0,0,2,F4957
D0458,A061,0,0,1,F4870
D0458,B5532,17,31,-9,F4928
D0458,B1706,36,50,-10,F4865
D0458,B2584,57,71,-10,F4880
D0458,B0446,75,95,-26,F4844
D0458,B1268,103,126,-38,F4858
D0458,B3077,142,161,-22,F4888
D0458,A061,164,164,41,F4896
D0458,A061,164,164,15,F4913
D0458,A061,164,164,5,F4943
D0458,B3713,165,189,-41,F4896
D0458,A061,190,190,49,F4840
D0458,A061,190,190,12,F4850
D0458,A061,190,190,11,F4854
D0458,A061,190,190,7,F4885
D0458,A061,190,190,7,F4938
D0458,A061,190,190,5,F4945
D0458,A061,190,190,5,F4899
D0458,B4701,194,211,-15,F4913
D0458,B2063,221,229,-1,F4870
D0458,B6364,239,251,-5,F4943
D0458,B7893,256,266,-3,F4966
D0458,B6413,274,286,-5,F4945
D0458,B3726,296,307,-4,F4897
D0458,B7254,315,324,-2,F4957
D0458,B0312,331,346,-12,F4841
D0458,B6069,353,366,-7,F4938
D0458,B0695,371,386,-12,F4850
D0458,B1063,390,405,-11,F4854
D0458,B0176,416,442,-49,F4840
D0458,B2897,449,462,-7,F4885
D0458,B3784,469,481,-5,F4899
D0458,A061,494,494,54,F4851
D0458,A061,494,494,42,F4843
D0458,A061,494,494,22,F4861
D0458,A061,494,494,21,F4876
D0458,B2298,502,521,-21,F4876
D0458,B0387,531,555,-42,F4843
D0458,B1394,558,577,-22,F4861
D0458,B0770,583,610,-54,F4851
D0459,A061,0,0,26,F4877
D0459,A061,0,0,20,F4881
D0459,A061,0,0,14,F4863
D0459,A061,0,0,14,F4914
D0459,A061,0,0,14,F4923
D0459,A061,0,0,13,F4924
D0459,A061,0,0,13,F4912
D0459,A061,0,0,6,F4853
D0459,A061,0,0,6,F4952
D0459,A061,0,0,3,F4920
D0459,A061,0,0,3,F4936
D0459,A061,0,0,2,F4884
D0459,A061,0,0,1,F4962
D0459,B7013,14,26,-6,F4952
D0459,B5019,31,41,-3,F4920
D0459,B2835,46,55,-2,F4884
D0459,B5977,61,71,-3,F4936
D0459,B1436,90,106,-14,F4863
D0459,B2680,110,128,-20,F4881
D0459,B1013,133,145,-6,F4853
D0459,B4766,155,171,-14,F4914
D0459,B5441,175,191,-13,F4924
D0459,B2332,193,213,-26,F4877
D0459,B4604,215,231,-13,F4912
D0459,B5331,237,253,-14,F4923
D0459,S014,368,544,1,E0177
D0459,B7768,705,713,-1,F4962
D0459,B7768,713,721,-1,E0177
D0456,A060,0,0,67,F4748
D0456,A060,0,0,37,F4751
D0456,A060,0,0,34,F4812
D0456,B7170,7,29,-34,F4812
D0456,B0293,34,64,-67,F4748
D0456,A060,72,72,57,F4816
D0456,A060,72,72,26,F4814
D0456,A060,72,72,14,F4757
D0456,B7373,88,108,-26,F4814
D0456,B0696,118,141,-37,F4751
D0456,B7460,143,171,-57,F4816
D0456,A060,179,179,41,F4815
D0456,A060,179,179,35,F4813
D0456,A060,179,179,18,F4778
D0456,A060,179,179,17,F4825
D0456,A060,179,179,15,F4811
D0456,B8244,183,200,-17,F4825
D0456,B3588,201,219,-18,F4778
D0456,B7315,226,249,-35,F4813
D0456,B7432,253,277,-41,F4815
D0456,B1346,279,295,-14,F4757
D0456,A060,302,302,47,F4762
D0456,A060,302,302,28,F4820
D0456,A060,302,302,20,F4821
D0456,A060,302,302,19,F4777
D0456,A060,302,302,10,F4758
D0456,B1798,306,332,-47,F4762
D0456,B7837,334,355,-28,F4820
D0456,B3277,359,377,-19,F4777
D0456,B1364,378,392,-10,F4758
D0456,B6999,395,412,-15,F4811
D0456,B7891,417,435,-20,F4821
D0457,A060,0,0,42,F4834
D0457,A060,0,0,34,F4835
D0457,A060,0,0,29,F4775
D0457,A060,0,0,16,F4833
D0457,A060,0,0,12,F4788
D0457,B2985,10,31,-29,F4775
D0457,B8780,33,57,-42,F4834
D0457,S079,81,397,2,E1360
D0457,B4145,432,441,-2,E1360
D0457,B8866,449,471,-34,F4835
D0457,A060,478,478,21,F4831
D0457,A060,478,478,20,F4768
D0457,A060,478,478,20,F4771
D0457,A060,478,478,20,F4830
D0457,A060,478,478,12,F4829
D0457,B8485,482,500,-20,F4830
D0457,B4444,510,525,-12,F4788
D0457,B2658,529,547,-20,F4771
D0457,A060,559,559,62,F4774
D0457,B2961,568,597,-62,F4774
D0457,B8389,607,622,-12,F4829
D0457,B8501,627,646,-21,F4831
D0457,B2471,656,674,-20,F4768
D0457,B8776,680,697,-16,F4833
D0454,A060,0,0,96,F4793
D0454,A060,0,0,19,F4755
D0454,A060,0,0,11,F4792
D0454,A060,0,0,5,F4749
D0454,A060,0,0,4,F4810
D0454,B0343,2,14,-5,F4749
D0454,B6913,20,31,-4,F4810
D0454,B0984,36,54,-19,F4755
D0454,B4976,56,71,-11,F4792
D0454,A060,84,84,27,F4794
D0454,A060,84,84,15,F4791
D0454,B4833,94,111,-15,F4791
D0454,B5070,118,152,-96,F4793
D0454,B5155,156,177,-27,F4794
D0454,A060,194,194,82,F4784
D0454,A060,194,194,44,F4786
D0454,A060,194,194,14,F4809
D0454,B4145,209,241,-82,F4784
D0454,B4262,244,269,-44,F4786
D0454,B6708,274,290,-14,F4809
D0454,A060,302,302,54,F4785
D0454,A060,302,302,47,F4782
D0454,A060,302,302,37,F4808
D0454,B6398,318,341,-37,F4808
D0454,B4063,350,376,-47,F4782
D0454,A060,384,384,46,F4750
D0454,A060,384,384,28,F4799
D0454,A060,384,384,9,F4759
D0454,B0619,396,421,-46,F4750
D0454,B5413,426,447,-28,F4799
D0454,A060,456,456,28,F4770
D0454,A060,456,456,22,F4832
D0454,A060,456,456,18,F4836
D0454,A060,456,456,8,F4767
D0454,B9070,463,481,-18,F4836
D0454,B2641,483,504,-28,F4770
D0454,B1410,507,521,-9,F4759
D0454,B4215,523,550,-54,F4785
D0454,B8533,552,571,-22,F4832
D0454,B2317,573,586,-8,F4767
D0455,A060,0,0,80,F4807
D0455,A060,0,0,15,F4781
D0455,A060,0,0,11,F4817
D0455,A060,0,0,11,F4806
D0455,A060,0,0,8,F4805
D0455,A060,0,0,7,F4797
D0455,A060,0,0,6,F4779
D0455,B6307,15,47,-80,F4807
D0455,B5311,53,66,-7,F4797
D0455,B6160,68,83,-11,F4806
D0455,B5975,88,101,-8,F4805
D0455,B7549,107,122,-11,F4817
D0455,B3622,124,136,-6,F4779
D0455,B3698,142,159,-15,F4781
D0455,A060,162,162,36,F4800
D0455,A060,162,162,32,F4760
D0455,A060,162,162,22,F4801
D0455,A060,162,162,22,F4828
D0455,A060,162,162,12,F4824
D0455,A060,162,162,10,F4798
D0455,A060,162,162,4,F4803
D0455,B5552,171,194,-36,F4800
D0455,B8074,199,214,-12,F4824
D0455,A060,227,227,26,F4818
D0455,A060,227,227,21,F4819
D0455,B8292,237,256,-22,F4828
D0455,B5718,258,277,-22,F4801
D0455,B7789,280,299,-21,F4819
D0455,B5381,302,316,-10,F4798
D0455,B1443,319,341,-32,F4760
D0455,B5735,352,363,-4,F4803
D0455,B7688,381,401,-26,F4818
D0455,A060,413,413,35,F4747
D0455,A060,413,413,34,F4795
D0455,A060,413,413,33,F4796
D0455,A060,413,413,27,F4822
D0455,A060,413,413,6,F4823
D0455,B5263,426,448,-33,F4796
D0455,B5156,451,473,-34,F4795
D0455,B8041,476,488,-6,F4823
D0455,B0080,495,518,-35,F4747
D0455,B7927,527,548,-27,F4822
D0452,A059,0,0,71,F4700
D0452,A059,0,0,55,F4709
D0452,B1102,6,36,-71,F4700
D0452,B3175,40,67,-55,F4709
D0453,A060,0,0,84,F4773
D0453,A060,0,0,21,F4753
D0453,A060,0,0,18,F4772
D0453,A060,0,0,15,F4776
D0453,B2832,17,49,-84,F4773
D0453,B2663,53,71,-18,F4772
D0453,B0898,78,97,-21,F4753
D0453,B3035,104,121,-15,F4776
D0453,A060,137,137,33,F4765
D0453,A060,137,137,31,F4787
D0453,A060,137,137,19,F4769
D0453,A060,137,137,17,F4746
D0453,A060,137,137,15,F4766
D0453,A060,137,137,13,F4754
D0453,A060,137,137,9,F4756
D0453,A060,137,137,3,F4783
D0453,B1863,147,169,-33,F4765
D0453,B4429,174,196,-31,F4787
D0453,B2111,204,221,-15,F4766
D0453,B0048,227,244,-17,F4746
D0453,B1304,251,265,-9,F4756
D0453,B4132,273,283,-3,F4783
D0453,B2619,290,308,-19,F4769
D0453,A060,317,317,40,F4764
D0453,A060,317,317,39,F4752
D0453,A060,317,317,28,F4763
D0453,A060,317,317,17,F4790
D0453,B0830,326,350,-39,F4752
D0453,B4797,354,371,-17,F4790
D0453,B1861,373,397,-40,F4764
D0453,B0981,400,416,-13,F4754
D0453,A060,430,430,33,F4826
D0453,A060,430,430,24,F4802
D0453,A060,430,430,22,F4804
D0453,A060,430,430,13,F4761
D0453,A060,430,430,12,F4827
D0453,B1685,434,450,-13,F4761
D0453,B1808,453,474,-28,F4763
D0453,B8283,476,498,-33,F4826
D0453,B5947,500,519,-22,F4804
D0453,A060,524,524,28,F4780
D0453,A060,524,524,19,F4789
D0453,B5732,531,551,-24,F4802
D0453,B4709,557,575,-19,F4789
D0453,B8285,579,594,-12,F4827
D0453,B3660,597,618,-28,F4780
D0450,A059,0,0,62,F4717
D0450,A059,0,0,46,F4698
D0450,B1022,1,26,-46,F4698
D0450,A059,27,27,46,F4725
D0450,B5893,29,54,-46,F4725
D0450,B4611,56,85,-62,F4717
D0450,A059,87,87,66,F4723
D0450,A059,87,87,61,F4726
D0450,B5017,92,121,-66,F4723
D0450,B6017,123,151,-61,F4726
D0450,A059,156,156,42,F4721
D0450,A059,156,156,33,F4722
D0450,A059,156,156,23,F4732
D0450,A059,156,156,20,F4713
D0450,A059,156,156,14,F4720
D0450,B4970,167,191,-42,F4721
D0450,B4964,193,209,-14,F4720
D0450,B4982,218,240,-33,F4722
D0450,B4052,244,262,-20,F4713
D0450,A059,271,271,54,F4715
D0450,A059,271,271,51,F4718
D0450,B4278,272,299,-54,F4715
D0450,A059,300,300,32,F4731
D0450,A059,300,300,25,F4727
D0450,B4731,302,328,-51,F4718
D0450,B6992,330,349,-23,F4732
D0450,B6085,352,372,-25,F4727
D0450,B6871,373,395,-32,F4731
D0450,A059,401,401,70,F4719
D0450,A059,401,401,68,F4708
D0450,B3150,405,435,-68,F4708
D0450,B4813,439,469,-70,F4719
D0450,A059,475,475,80,F4716
D0450,A059,475,475,58,F4712
D0450,B3533,479,507,-58,F4712
D0450,B4606,508,540,-80,F4716
D0450,A059,544,544,95,F4711
D0450,A059,544,544,45,F4724
D0450,B5388,553,578,-45,F4724
D0450,B3515,583,617,-95,F4711
D0451,A059,0,0,52,F4705
D0451,A059,0,0,50,F4743
D0451,A059,0,0,33,F4699
D0451,B2125,5,32,-52,F4705
D0451,B8684,37,63,-50,F4743
D0451,A059,68,68,82,F4742
D0451,A059,68,68,16,F4739
D0451,B7701,71,88,-16,F4739
D0451,B8100,89,121,-82,F4742
D0451,B1085,122,144,-33,F4699
D0451,A059,148,148,63,F4706
D0451,A059,148,148,53,F4738
D0451,A059,148,148,21,F4737
D0451,B2390,150,179,-63,F4706
D0451,B7507,186,205,-21,F4737
D0451,S105,213,379,14,E1459
D0451,B7586,384,411,-53,F4738
D0451,B4970,414,430,-14,E1459
D0451,A059,441,441,97,F4736
D0451,B7505,447,482,-97,F4736
D0451,A059,488,488,67,F4744
D0451,A059,488,488,51,F4733
D0451,B8882,493,523,-67,F4744
D0451,B7152,526,552,-51,F4733
D0451,A059,554,554,84,F4729
D0451,A059,554,554,44,F4730
D0451,B6354,554,586,-84,F4729
D0451,A059,586,586,52,F4734
D0451,A059,586,586,41,F4728
D0451,B6548,591,616,-44,F4730
D0451,B6290,618,642,-41,F4728
D0451,B7178,645,672,-52,F4734
D0328,A037,0,0,48,F3472
D0328,A037,0,0,46,F3475
D0328,A037,0,0,43,F3473
D0328,B8839,13,38,-46,F3475
D0328,B8504,43,69,-48,F3472
D0328,B8671,74,99,-43,F3473
D0328,A037,110,110,82,F3367
D0328,A037,110,110,46,F3468
D0328,A037,110,110,11,F3429
D0328,B8379,121,146,-46,F3468
D0328,B5792,153,168,-11,F3429
D0328,B2033,170,202,-82,F3367
D0328,A037,215,215,46,F3343
D0328,A037,215,215,35,F3383
D0328,A037,215,215,21,F3370
D0328,A037,215,215,18,F3339
D0328,A037,215,215,17,F3363
D0328,S143,227,335,2,E1602
D0328,B0813,337,362,-46,F3343
D0328,B1858,365,374,-2,E1602
D0328,B1858,374,391,-17,F3363
D0328,B2151,396,415,-21,F3370
D0328,B3207,422,445,-35,F3383
D0328,B0555,447,465,-18,F3339
D0328,A037,472,472,49,F3350
D0328,A037,472,472,33,F3382
D0328,A037,472,472,26,F3392
D0328,A037,472,472,24,F3453
D0328,B3004,475,497,-33,F3382
D0328,B7389,498,518,-24,F3453
D0328,B1058,522,548,-49,F3350
D0328,A037,549,549,74,F3355
D0328,B3851,558,578,-26,F3392
D0328,S331,580,580,1,E2572
D0328,S331,580,626,1,E2573
D0328,S331,626,626,1,E2581
D0328,B0869,627,635,-1,E2581
D0328,B1553,637,645,-1,E2573
D0328,B1553,645,653,-1,E2572
D0328,B1553,653,684,-74,F3355
D0329,A037,0,0,76,F3380
D0329,A037,0,0,51,F3385
D0329,B2745,22,53,-76,F3380
D0329,B3266,57,83,-51,F3385
D0329,S275,94,616,1,E2350
D0329,S291,618,618,4,E2410
D0329,B9159,620,631,-4,E2410
D0329,B9159,631,639,-1,E2350
D0320,A035,0,0,54,F3142
D0320,A035,0,0,36,F3140
D0320,A035,0,0,34,F3156
D0320,A035,0,0,16,F3121
D0320,B0165,4,21,-16,F3121
D0320,B1148,36,59,-36,F3140
D0320,S083,72,487,1,E1368
D0320,S083,487,502,1,E1369
D0320,B2220,505,527,-34,F3156
D0320,B0376,534,542,-1,E1368
D0320,B0376,542,550,-1,E1369
D0320,B1411,556,583,-54,F3142
D0320,S088,583,583,1,E1387
D0320,B0447,587,595,-1,E1387
D0320,A035,608,608,70,F3147
D0320,A035,608,608,59,F3166
D0320,B2867,619,647,-59,F3166
D0320,B1760,651,681,-70,F3147
D0321,A035,0,0,71,F3168
D0321,A035,0,0,30,F3123
D0321,A035,0,0,22,F3242
D0321,A035,0,0,16,F3144
D0321,B7247,10,29,-22,F3242
D0321,B0301,33,54,-30,F3123
D0321,B3140,62,92,-71,F3168
D0321,B1551,93,110,-16,F3144
D0322,A036,0,0,58,F3292
D0322,A036,0,0,53,F3293
D0322,B3252,6,34,-58,F3292
D0322,B3327,36,63,-53,F3293
D0322,A036,69,69,60,F3291
D0322,A036,69,69,42,F3309
D0322,A036,69,69,30,F3318
D0322,B5749,72,96,-42,F3309
D0322,B3244,97,125,-60,F3291
D0322,B6698,127,148,-30,F3318
D0322,A036,152,152,62,F3290
D0322,A036,152,152,57,F3288
D0322,B2697,156,184,-57,F3288
D0322,B3230,188,217,-62,F3290
D0322,A036,222,222,50,F3323
D0322,A036,222,222,44,F3286
D0322,A036,222,222,43,F3277
D0322,B2502,228,253,-44,F3286
D0322,B7854,256,282,-50,F3323
D0322,B0261,284,309,-43,F3277
D0322,A036,312,312,65,F3284
D0322,A036,312,312,63,F3285
D0322,B1708,318,347,-65,F3284
D0322,B1749,351,380,-63,F3285
D0322,A036,388,388,50,F3306
D0322,A036,388,388,42,F3283
D0322,A036,388,388,41,F3332
D0322,B9189,392,416,-41,F3332
D0322,B5133,417,443,-50,F3306
D0322,A036,446,446,56,F3310
D0322,A036,446,446,42,F3278
D0322,B0612,448,472,-42,F3278
D0322,B5950,477,504,-56,F3310
D0322,B1500,506,530,-42,F3283
D0322,A036,533,533,69,F3276
D0322,A036,533,533,52,F3279
D0322,B0627,542,569,-52,F3279
D0322,B0070,574,604,-69,F3276
D0323,A036,0,0,67,F3307
D0323,A036,0,0,62,F3305
D0323,B4960,7,36,-62,F3305
D0323,B5268,38,68,-67,F3307
D0323,A036,75,75,60,F3328
D0323,A036,75,75,53,F3308
D0323,B5498,77,104,-53,F3308
D0323,B8544,105,133,-60,F3328
D0323,A036,134,134,57,F3304
D0323,A036,134,134,56,F3317
D0323,B6643,138,165,-56,F3317
D0323,B4853,166,194,-57,F3304
D0323,A036,198,198,84,F3302
D0323,A036,198,198,56,F3303
D0323,B4622,200,227,-56,F3303
D0323,B4612,229,261,-84,F3302
D0323,A036,265,265,93,F3299
D0323,A036,265,265,39,F3301
D0323,B3829,268,302,-93,F3299
D0323,A036,305,305,70,F3298
D0323,A036,305,305,31,F3321
D0323,B4080,311,335,-39,F3301
D0323,B3768,341,371,-70,F3298
D0323,B6943,374,396,-31,F3321
D0323,A036,400,400,48,F3297
D0323,A036,400,400,46,F3296
D0323,A036,400,400,27,F3330
D0323,B3581,409,434,-46,F3296
D0323,B3681,436,462,-48,F3297
D0323,A036,473,473,66,F3295
D0323,A036,473,473,46,F3294
D0323,B3509,480,509,-66,F3295
D0323,B3425,512,537,-46,F3294
D0323,B8846,538,559,-27,F3330
D0324,A036,0,0,50,F3327
D0324,A036,0,0,40,F3326
D0324,A036,0,0,36,F3324
D0324,B8162,5,29,-40,F3326
D0324,B8270,32,58,-50,F3327
D0324,A036,65,65,56,F3320
D0324,A036,65,65,32,F3313
D0324,A036,65,65,15,F3282
D0324,B6386,68,90,-32,F3313
D0324,B7910,95,118,-36,F3324
D0324,B1349,120,137,-15,F3282
D0324,B6893,140,167,-56,F3320
D0324,A036,170,170,97,F3300
D0324,A036,170,170,40,F3280
D0324,B0722,176,200,-40,F3280
D0324,B3947,203,238,-97,F3300
D0324,A036,243,243,68,F3322
D0324,A036,243,243,65,F3316
D0324,S324,247,247,1,E2549
D0324,B7520,250,280,-68,F3322
D0324,B6194,281,289,-1,E2549
D0324,B6606,294,323,-65,F3316
D0324,A036,324,324,57,F3319
D0324,A036,324,324,52,F3315
D0324,B6491,329,356,-52,F3315
D0324,B6724,360,388,-57,F3319
D0324,A036,396,396,61,F3314
D0324,A036,396,396,53,F3312
D0324,B6431,403,431,-61,F3314
D0324,B6352,435,462,-53,F3312
D0324,A036,465,465,76,F3311
D0324,A036,465,465,49,F3325
D0324,B7944,473,499,-49,F3325
D0324,B6194,503,534,-76,F3311
D0325,A036,0,0,99,F3281
D0325,B0815,3,38,-99,F3281
D0325,S307,40,254,1,E2472
D0325,A036,255,255,59,F3287
D0325,A036,255,255,56,F3289
D0325,B2530,256,284,-59,F3287
D0325,B2530,284,292,-1,E2472
