Spot_id,Lng,Lat
B0815,121.439491,31.326477
B0819,121.37133,31.251131
B0821,121.646751,31.006451
B0822,121.537132,31.301699
B0827,121.391876,31.210011
B0829,121.4077,31.315666
B0831,121.397575,31.153852
B0832,121.523071,31.327955
B0835,121.539619,31.314857
B0836,121.449501,31.027794
B0837,121.188843,31.0123
B0839,121.204666,31.314709
B0842,121.64537,31.410408
B0845,121.350121,31.432064
B0852,121.651817,30.945143
B0857,121.567017,31.319334
B0861,121.82795,30.912848
B0862,121.419693,31.136517
B0863,121.371918,31.172411
B0865,121.088264,31.151377
B0866,121.462212,31.257822
B0869,121.451729,31.031666
B0871,121.692207,31.172659
B0876,121.557487,31.103958
B0881,121.241005,31.363903
B0882,121.618469,31.342691
B0886,121.35511,31.22064
B0887,121.259811,31.172194
B0892,121.027512,31.045601
B0897,121.284065,31.115097
B0901,121.664146,31.140207
B0902,121.141174,31.014599
B0904,121.902191,30.881207
B0905,121.05838,31.10248
B0919,121.11721,31.258301
B0928,121.245529,31.286903
B0929,121.169838,30.831825
B0932,121.594643,31.277897
B0936,121.196732,31.40567
B0938,121.301598,31.179518
B0940,121.489227,31.218039
B0944,121.503654,31.173971
B0945,121.442352,31.190672
B0947,121.535797,30.91918
B0948,121.460106,31.07106
B0951,121.262703,30.856823
B0953,121.298447,31.737617
B0955,121.469017,31.365726
B0959,121.358986,31.419197
B0961,121.602081,30.979418
B0963,121.309227,31.215952
B0974,121.487511,30.93001
B0975,121.348747,30.713009
B0976,121.610992,30.900646
B0979,121.545868,31.206793
B0986,121.761414,31.527721
B0989,121.323341,31.443029
B0995,121.629051,31.207571
B0998,121.386566,31.115637
B1009,121.04863,30.842014
B1010,121.694092,31.102852
B1011,121.477074,30.919662
B1013,121.223625,30.786875
B1014,121.539047,31.121605
B1015,121.495316,31.316803
B1017,121.448051,31.273638
B1018,121.211121,31.017771
B1019,121.521301,31.16011
B1020,121.527565,31.181681
B1021,121.502548,31.254532
B1022,121.349205,31.180166
B1030,121.322304,31.122847
B1032,121.56115,31.21081
B1037,121.297882,31.290369
B1040,121.251289,31.386261
B1043,121.242775,31.457647
B1044,121.228897,31.376295
B1045,121.637642,31.148949
B1046,121.468987,31.195337
B1047,121.461609,31.33774
B1053,121.388252,31.140556
B1059,121.422752,31.129684
B1060,121.63591,31.20203
B1066,121.389198,31.310402
B1067,121.528503,31.261856
B1069,121.715019,31.220747
B1071,121.406349,31.381031
B1072,121.452126,31.053999
B1080,121.574585,31.160587
B1081,121.765228,31.05406
B1086,121.541893,31.172575
B1097,121.62812,31.159803
B1098,121.506172,31.088524
B1101,121.164902,31.047752
B1104,121.260696,31.202129
B1107,121.280014,31.019865
B1110,121.542229,30.978409
B1112,121.300621,31.285603
B1113,121.610992,31.304342
B1120,121.347176,31.258188
B1124,121.353348,30.988251
B1130,121.146088,31.144743
B1133,121.712364,31.069189
B1134,121.496277,31.277636
B1140,121.780235,30.9835
B1142,121.453773,31.190954
B1147,121.513809,30.8316
B1151,121.477798,31.307604
B1153,121.428513,30.832905
B1155,121.140205,31.161991
B1156,121.518936,31.220736
B1162,121.570816,31.114244
B1164,121.427231,30.989597
B1165,121.667061,31.209379
B1167,121.438942,31.19528
B1168,121.870102,31.529303
B1169,121.600311,31.282995
B1171,121.253372,31.43075
B1172,121.212532,31.033257
B1174,121.516068,30.838005
B1177,121.741196,31.098373
B1179,121.513664,31.274984
B1182,121.417542,31.086212
B1183,121.316757,30.727947
B1184,121.164291,31.362318
B1186,121.519997,31.241398
B1187,121.236336,31.019701
B1191,121.58831,31.136086
B1199,121.357521,30.721254
B1200,121.396729,31.267231
B1201,121.472733,31.272947
B1203,121.580757,31.244331
B1204,121.363571,31.2526
B1206,121.560699,31.043224
B1212,121.376129,31.377216
B1216,121.22554,31.812712
B1225,121.534782,31.259119
B1226,121.383339,31.641487
B1238,121.308167,31.470778
B1249,121.376549,31.189327
B1250,121.459007,30.863964
B1252,121.294838,31.81781
B1254,121.482063,31.088295
B1255,121.227409,31.304462
B1257,121.582054,31.351879
B1265,121.335602,31.116501
B1270,121.462402,30.907587
B1271,121.553375,31.375591
B1276,121.515198,31.126295
B1278,121.567673,31.35129
B1283,121.412689,31.264927
B1289,121.589447,31.059925
B1290,121.260323,31.353043
B1291,121.458099,30.912411
B1293,121.722229,31.126257
B1294,121.377808,31.261791
B1297,121.40686,31.178988
B1301,121.563164,30.916904
B1302,121.732903,31.140593
B1303,121.324455,30.732347
B1304,121.320122,30.983891
B1305,121.590912,30.84255
B1313,121.354805,31.063372
B1316,121.39386,31.249073
B1317,121.293503,31.210829
B1319,121.497902,31.173883
B1320,121.253944,31.370516
B1323,121.709503,31.095135
B1326,121.580338,31.121126
B1328,121.526176,30.962547
B1329,121.826698,30.862946
B1330,121.295181,31.26918
B1334,121.164284,31.022198
B1340,121.212891,31.404284
B1343,121.49173,31.244246
B1345,121.440918,31.173201
B1349,121.425636,31.323687
B1351,121.561172,31.022205
B1355,121.50209,30.988575
B1363,121.71241,31.201298
B1365,121.653114,31.028601
B1372,121.594193,31.265678
B1373,121.35804,31.309305
B1378,121.531342,31.026585
B1379,121.560837,31.24016
B1381,121.586906,31.324299
B1382,121.193039,31.100126
B1385,121.921806,30.884892
B1386,121.231216,31.04953
B1389,121.424644,31.155804
B1390,121.808296,31.078897
B1392,121.439583,31.270544
B1394,121.351875,30.734924
B1395,121.414627,31.253416
B1397,121.26754,31.028255
B1399,121.65873,31.266798
B1407,121.548576,31.073832
B1409,121.561852,31.137388
B1414,121.527618,31.30138
B1416,121.532669,31.217106
B1420,121.490303,31.222008
B1421,121.486015,31.1663
B1424,121.431427,31.361723
B1434,121.248108,31.3634
B1435,121.591743,30.917339
B1436,121.201973,30.788746
B1437,121.655273,31.219389
B1445,121.859833,30.950933
B1457,121.130127,30.892782
B1459,121.364441,31.455727
B1460,121.665436,31.638725
B1462,121.324951,31.333054
B1463,121.673309,31.61165
B1466,121.553925,31.23394
B1469,121.474976,30.953924
B1475,121.299393,31.214922
B1484,121.318909,31.316313
B1486,121.394066,31.623344
B1490,121.707787,31.191278
B1493,121.545357,31.342794
B1495,121.771034,31.007513
B1496,121.37088,31.387878
B1502,121.396812,31.195728
B1504,121.745911,30.884575
B1505,121.670143,31.416294
B1512,121.410713,31.198126
B1513,121.686462,31.18891
B1517,121.246254,31.339018
B1521,121.44632,31.33411
B1523,121.278198,31.385275
B1524,121.754387,31.048391
B1525,121.412796,31.15069
B1528,121.365067,31.142057
B1535,121.483177,30.912146
B1540,121.277435,31.328115
B1541,121.19651,31.420618
B1543,121.324066,30.865559
B1544,121.302292,31.092117
B1547,121.4683,31.221439
B1553,121.447617,31.034393
B1554,121.421577,31.224703
B1556,121.314056,31.149321
B1558,121.389442,31.103882
B1561,121.405151,31.019644
B1566,121.782974,31.529003
B1567,121.448166,30.818892
B1571,121.368835,31.298609
B1572,121.617516,31.155132
B1574,121.604187,31.344418
B1576,121.189316,31.258482
B1579,121.29348,31.102036
B1586,121.578751,30.984751
B1596,121.119843,31.033491
B1599,121.408272,31.276114
B1603,121.457993,31.166101
B1606,121.496307,31.156734
B1607,121.703857,31.248531
B1608,121.493553,31.396481
B1610,121.28791,30.937588
B1613,121.207214,31.786554
B1614,121.355865,31.287683
B1616,121.138535,31.126076
B1617,121.407211,31.352539
B1624,121.426216,31.24622
B1627,121.23951,30.9112
B1630,121.488258,31.143579
B1634,121.355064,31.372469
B1645,121.309158,31.19025
B1646,121.263252,31.171694
B1649,121.282883,31.30369
B1652,121.204453,31.06188
B1655,121.688721,31.140375
B1657,121.516022,31.15229
B1660,121.409302,31.192987
B1661,121.503403,31.165607
B1663,121.372177,31.216047
B1668,121.559891,31.00297
B1669,121.563667,31.627703
B1673,121.267677,31.380325
B1676,121.791138,30.869881
B1682,121.375916,31.108088
B1690,121.219223,31.008562
B1691,121.378227,31.168653
B1694,121.070663,31.217556
B1695,121.577995,31.107008
B1697,121.252022,31.263374
B1699,121.722183,31.261105
B1703,121.472893,31.265711
B1705,121.56002,31.175114
B1707,121.463997,31.21446
B1709,121.535225,31.188675
B1711,121.892509,30.858038
B1713,121.479424,31.229706
B1715,121.548141,31.32696
B1718,121.067818,30.933969
B1719,121.622375,31.243507
B1721,121.371986,30.985472
B1722,121.49575,31.175844
B1724,121.427208,31.205444
B1725,121.247978,31.367775
B1726,121.21946,31.030329
B1740,121.437149,31.184256
B1745,121.387314,31.169018
B1757,121.42868,31.669395
B1767,121.344139,31.449585
B1772,121.333412,30.878084
B1784,121.507515,31.269331
B1786,121.690956,31.389931
B1790,121.58683,31.111473
B1793,121.548347,30.867882
B1796,121.464325,30.9405
B1797,121.004616,30.962946
B1798,121.318451,31.037949
B1800,121.375427,31.675663
B1805,121.587555,31.162333
B1809,121.803886,31.039709
B1811,121.389023,31.056396
B1812,121.865089,30.986294
B1813,121.453735,31.393499
B1817,121.71698,31.082512
B1820,121.755081,30.992741
B1823,121.226357,31.289379
B1825,121.316284,31.130945
B1826,121.262543,31.107424
B1829,121.248703,30.774586
B1833,121.356071,31.123966
B1836,121.153168,31.000109
B1837,121.320786,31.678806
B1838,121.238045,31.370083
B1841,121.530426,31.280119
B1846,121.538727,31.276974
B1854,121.331772,31.162685
B1855,121.502548,31.281494
B1856,121.775002,31.163082
B1858,121.391289,31.035286
B1860,121.567421,31.22798
B1861,121.30706,31.061348
B1862,121.296066,31.124666
B1866,121.509331,31.326982
B1869,121.395012,31.177601
B1870,121.419838,31.100498
B1882,121.587387,31.185085
B1888,121.552437,31.173576
B1890,121.2938,31.196751
B1894,121.693237,31.163235
B1901,121.682732,31.26642
B1904,121.689476,31.243391
B1906,121.831482,30.882738
B1907,121.44696,31.218019
B1911,121.712189,31.043722
B1912,121.542732,30.87254
B1913,121.283478,31.168329
B1919,121.526237,31.005108
B1921,121.521149,31.259933
B1922,121.372612,31.150148
B1930,121.710823,31.014318
B1931,121.434624,31.245939
B1933,121.368576,31.029081
B1939,121.579224,31.239075
B1943,121.312836,31.259813
B1944,121.44838,31.156845
B1947,121.222801,31.244873
B1952,121.114258,30.984451
B1956,121.45253,31.380995
B1957,121.438622,31.24239
B1958,121.485176,31.334305
B1962,121.059761,31.108606
B1967,121.441322,31.07729
B1968,121.474419,31.21467
B1971,121.442299,31.263067
B1973,121.76516,31.125891
B1974,121.66082,31.047014
B1977,121.516762,31.077129
B1978,121.267189,31.270521
B1979,121.547997,31.224655
B1981,121.386665,31.149027
B1982,121.457001,31.199104
B1984,121.169991,31.151289
B1986,121.828415,31.519638
B1987,121.511505,30.846075
B1988,121.410408,31.292692
B1990,121.316605,31.238014
B1991,121.483528,30.866377
B2006,121.279762,31.11153
B2007,121.434425,31.095726
B2008,121.601402,31.262735
B2013,121.519264,31.584181
B2019,121.397331,31.167421
B2022,121.521103,31.185707
B2023,121.375977,31.231855
B2026,121.012238,30.851135
B2034,121.324715,31.2225
B2036,121.40097,31.170654
B2042,121.476318,31.124098
B2043,121.596832,30.995405
B2047,121.286888,31.741142
B2050,121.213379,31.433018
B2053,121.543854,31.08876
B2056,121.063286,31.107086
B2058,121.494835,31.291637
B2059,121.220543,31.201609
B2060,121.541756,31.299107
B2064,121.503487,31.066683
B2065,121.271996,31.194317
B2072,121.832077,30.943371
B2074,121.396919,31.260527
B2076,121.555923,31.202845
B2079,121.501427,31.145538
B2080,121.596046,31.18775
B2081,121.338272,31.169933
B2084,121.348412,31.275709
B2089,121.446655,30.951405
B2094,121.647942,30.993082
B2095,121.536987,31.306065
B2102,121.362404,31.35285
B2107,121.228134,31.386024
B2114,121.443054,31.187405
B2115,121.047989,31.121149
B2122,121.641953,31.178156
B2124,121.276703,30.706255
B2128,121.409035,31.002428
B2129,121.391594,31.169956
B2130,121.774681,31.022684
B2131,121.354134,31.150824
B2135,121.42775,31.25606
B2137,121.232742,31.461365
B2139,121.702538,31.512533
B2142,121.474945,31.315796
B2145,121.261658,31.399532
B2152,121.502724,31.074997
B2154,121.450027,31.296278
B2163,121.474777,31.248589
B2170,121.47718,31.407442
B2172,121.231857,31.312454
B2174,121.290443,31.403408
B2175,121.372375,30.9923
B2177,121.469681,31.226934
B2180,121.688995,30.984575
B2182,121.643951,31.073509
B2186,121.492416,31.728491
B2192,121.235657,31.009632
B2195,121.46685,31.280375
B2202,121.737961,31.167942
B2206,121.381348,31.298737
B2210,121.76664,31.559252
B2214,121.502266,31.182281
B2215,121.442841,31.342749
B2223,121.542442,31.044203
B2224,121.171997,31.363657
B2226,121.805031,31.097652
B2230,121.363586,31.246214
B2233,121.481697,31.29063
B2239,121.447327,30.971174
B2242,121.421928,31.303207
B2245,121.485748,31.397236
B2246,121.464371,30.934246
B2248,121.508377,31.234322
B2250,121.180962,31.404881
B2253,121.398666,31.441582
B2257,121.55648,31.281862
B2258,121.652351,31.203239
B2260,121.224716,31.259569
B2263,121.363892,31.149334
B2265,121.403542,31.001492
B2266,121.518532,31.286959
B2277,121.391479,31.024113
B2278,121.234482,31.05069
B2281,121.497459,30.919529
B2282,121.304131,31.408701
B2286,121.363358,31.118883
B2288,121.429245,31.295076
B2291,121.201752,31.267529
B2298,121.331894,30.736828
B2300,121.386627,31.262476
B2307,121.465706,31.253674
B2311,121.119835,31.137472
B2318,121.587425,31.335169
B2322,121.209938,30.888243
B2324,121.241875,31.290207
B2325,121.547287,31.181713
B2326,121.538612,31.272879
B2327,121.742142,31.035051
B2339,121.393333,31.194332
B2346,121.341141,31.112549
B2347,121.525826,30.833464
B2348,121.770111,30.980919
B2354,121.788162,30.857092
B2357,121.315903,30.83477
B2364,121.390175,31.382307
B2368,121.474747,31.103251
B2374,121.482475,31.254196
B2377,121.411995,31.128397
B2379,121.367912,31.188702
B2380,121.461349,30.93326
B2382,121.345314,31.281803
B2383,121.287277,31.143473
B2387,121.727364,30.921045
B2389,121.43512,30.995947
B2392,121.526314,31.188793
B2393,121.52597,31.234465
B2399,121.503059,31.239458
B2400,121.191185,30.933792
B2403,121.135368,31.145584
B2407,121.199089,31.293272
B2411,121.175133,31.441288
B2414,121.486221,31.282282
B2424,121.2883,31.438009
B2425,121.472931,31.300434
B2434,121.421158,31.24979
B2435,121.350899,31.097536
B2441,121.587997,31.259472
B2442,121.727486,31.192869
B2445,121.428017,31.290831
B2449,121.522163,31.17798
B2450,121.418159,31.206991
B2452,121.156578,31.365442
B2453,121.647415,31.217077
B2458,121.496681,31.264668
B2460,121.380829,31.222061
B2464,121.526245,31.31673
B2465,121.466049,31.239914
B2468,121.489021,31.203697
B2471,121.295052,31.016411
B2478,121.43708,31.230427
B2480,121.159309,30.896076
B2482,121.391174,31.627972
B2484,121.247871,30.838993
B2485,121.80619,31.062941
B2486,121.18512,31.432606
B2492,121.588066,31.552311
B2494,121.740143,30.970982
B2501,121.356842,31.136885
B2502,121.446732,31.309631
B2504,121.814957,31.117329
B2505,121.590561,31.270655
B2510,121.433243,31.122396
B2511,121.462151,31.062349
B2512,121.52964,31.194427
B2515,121.27298,31.271622
B2518,121.818504,31.507698
B2523,121.317307,30.947792
B2526,121.767738,31.211409
B2532,121.095154,30.862703
B2536,121.347542,30.910543
B2537,121.393745,31.099636
B2540,121.661522,30.885427
B2542,121.176109,31.146624
B2543,121.597702,31.275141
B2544,120.918709,31.05121
B2546,121.401039,31.233717
B2552,121.401169,31.390917
B2554,121.552078,31.119324
B2555,121.339653,31.148821
B2556,121.512077,31.075876
B2560,121.422371,31.005571
B2571,121.42971,31.139982
B2580,121.455437,30.977974
B2586,121.792053,31.025885
B2597,121.418663,31.194496
B2598,121.470718,31.176931
B2601,121.768044,31.056189
B2603,121.340485,30.882391
B2608,121.520729,30.992334
B2610,121.098076,31.213251
B2611,121.493629,31.338392
B2613,121.606125,31.152655
B2614,121.458366,30.916773
B2617,121.402245,31.159447
B2619,121.335121,31.013441
B2625,121.12291,31.000072
B2626,121.466866,30.888783
B2627,121.426956,31.223059
B2630,121.880775,30.910471
B2632,121.697052,31.107294
B2635,121.433807,31.252005
B2643,121.774605,31.053688
B2644,121.177879,30.856792
B2647,121.21006,31.003601
B2649,121.755371,31.055798
B2652,121.452049,31.266003
B2661,121.723801,31.033453
B2662,121.386078,30.895468
B2669,121.696449,31.234438
B2670,121.490494,31.290937
B2671,121.597206,31.284744
B2672,121.435272,31.152611
B2674,121.52758,31.214424
B2679,121.673737,31.164963
B2681,121.325584,31.169937
B2682,121.415108,31.334854
B2683,121.413841,31.391832
B2684,121.331688,31.238853
B2688,121.738884,30.911406
B2691,121.33461,31.322443
B2695,121.264519,31.188854
B2697,121.4487,31.318993
B2699,121.284485,31.46917
B2701,121.132492,31.365219
B2708,121.413994,31.014557
B2712,121.855148,31.292789
B2718,121.619743,31.116962
B2728,121.71006,31.03566
B2729,121.574013,31.291197
B2731,121.393417,31.204611
B2739,121.136909,31.03566
B2743,121.247536,30.890808
B2745,121.431129,30.98863
B2746,121.678154,31.173977
B2748,121.341309,30.74522
B2751,121.554733,31.253866
B2752,121.183891,31.108528
B2755,121.331558,31.11936
B2756,121.690948,31.188797
B2761,121.693916,31.300135
B2763,121.486908,31.138269
B2767,121.796776,30.902485
B2769,121.534714,31.28516
B2776,121.577744,31.129902
B2778,121.150864,31.274683
B2782,121.363525,31.219658
B2786,121.462349,31.329744
B2789,121.450752,31.131035
B2792,121.548294,31.306479
B2793,121.433189,31.165945
B2796,121.630714,31.328737
B2799,121.446877,30.921749
B2803,121.399162,31.289028
B2811,121.38282,31.161921
B2812,121.346184,31.253683
B2814,121.66684,31.27944
B2821,121.421684,31.71629
B2822,121.487427,31.270247
B2823,121.277313,31.11714
B2824,121.63633,30.985836
B2826,121.354485,31.082417
B2827,121.308784,31.788757
B2828,121.460426,31.264576
B2831,121.229294,31.013674
B2835,121.25312,30.7542
B2841,121.293221,31.37879
B2842,121.527138,31.119118
B2850,121.509903,31.369658
B2858,121.220947,31.749374
B2859,121.42659,31.182077
B2863,121.427032,31.392714
B2871,121.6465,30.908501
B2872,121.396255,31.111
B2875,121.218597,31.055817
B2876,121.49295,31.401693
B2885,121.291199,31.307032
B2886,121.483452,31.408606
B2887,121.2882,31.310787
B2893,121.579689,31.34589
B2894,121.279541,31.207811
B2903,121.630173,31.216169
B2904,121.466278,30.910135
B2909,121.555916,31.2719
B2912,121.362,31.286839
B2913,121.126701,30.9543
B2915,121.534096,31.053249
B2920,121.134483,31.019815
B2921,121.315956,31.293243
B2927,121.232132,31.45273
B2929,121.338127,30.858601
B2930,121.439888,30.919352
B2936,121.553764,31.226362
B2937,121.509499,31.71854
B2940,121.598022,31.021843
B2945,121.364838,31.429966
B2951,121.610703,31.209026
B2953,121.517982,31.193518
B2956,121.090836,30.872587
B2958,121.225662,31.267801
B2962,121.416756,31.188208
B2966,121.496727,31.085911
B2969,121.537552,31.363585
B2976,121.375343,31.185627
B2977,121.495293,31.288261
B2979,121.227119,31.010717
B2981,121.035988,30.901106
B2994,121.534111,31.171726
B2996,121.474785,31.260447
B2999,121.456337,31.294453
B3001,121.240067,31.400904
