Order_id,Spot_id,Shop_id,Pickup_time,Delivery_time,Num
E4326,B2451,S610,12:43,14:13,1
E4329,B2643,S611,15:12,16:42,2
E4332,B3644,S611,12:47,14:17,1
E4335,B3644,S611,18:22,19:52,2
E4338,B0007,S611,15:35,17:05,2
E4344,B2706,S612,17:36,19:06,1
E4347,B3253,S612,11:56,13:26,1
E4350,B5751,S612,16:24,17:54,1
E4353,B7285,S612,16:41,18:11,2
E4359,B8964,S612,12:45,14:15,5
E4362,B1095,S613,11:51,13:21,1
E4365,B2794,S613,16:42,18:12,2
E4368,B3253,S613,13:45,15:15,2
E4371,B3644,S613,12:19,13:49,1
E4374,B3644,S613,16:44,18:14,2
E4377,B4435,S613,12:19,13:49,1
E4386,B2451,S614,14:58,16:28,3
E4389,B3259,S614,17:41,19:11,1
E4392,B3644,S614,12:05,13:35,1
E4395,B4435,S614,16:50,18:20,1
E4398,B7694,S614,16:39,18:09,1
E4404,B2451,S615,11:31,13:01,1
E4407,B3644,S615,11:55,13:25,1
E4410,B3644,S615,16:47,18:17,1
E4413,B3644,S616,18:24,19:54,2
E4419,B2451,S617,14:02,15:32,4
E4422,B2451,S617,18:11,19:41,10
E4425,B3253,S617,12:25,13:55,7
E4428,B3644,S617,16:52,18:22,1
E4431,B3644,S617,17:59,19:29,11
E4434,B3923,S617,15:29,16:59,8
E4443,B2451,S618,18:18,19:48,1
E4446,B3644,S618,11:56,13:26,2
E4449,B3644,S618,17:37,19:07,1
E4452,B7694,S618,12:03,13:33,1
E4458,B2451,S619,12:02,13:32,2
E4461,B2794,S619,13:49,15:19,1
E4467,B3253,S619,18:25,19:55,2
E4470,B3644,S619,12:04,13:34,3
E4476,B7238,S620,12:38,14:08,1
E4479,B1095,S621,15:03,16:33,1
E4485,B2451,S621,12:04,13:34,2
E4488,B2451,S621,15:32,17:02,2
E4491,B3253,S621,11:30,13:00,2
E4494,B3644,S621,12:50,14:20,1
E4497,B3644,S621,18:14,19:44,4
E4500,B4435,S621,17:08,18:38,2
E4506,B7694,S621,18:14,19:44,2
E4512,B3253,S622,13:14,14:44,1
E4515,B3644,S622,13:35,15:05,1
E4518,B3644,S623,12:01,13:31,1
E4521,B2794,S624,12:38,14:08,1
E4530,B3644,S625,18:06,19:36,1
E4533,B3644,S626,12:28,13:58,2
E4539,B2451,S627,13:14,14:44,3
E4542,B2794,S627,11:42,13:12,1
E4545,B3644,S627,11:30,13:00,2
E4548,B3644,S627,17:08,18:38,4
E4551,B0096,S627,17:26,18:56,2
E4554,B2451,S628,13:02,14:32,3
E4557,B3253,S628,17:41,19:11,1
E4569,B2451,S629,14:24,15:54,1
E4572,B2794,S629,12:20,13:50,2
E4575,B3253,S629,11:44,13:14,2
E4578,B3253,S629,18:13,19:43,1
E4584,B3644,S629,16:36,18:06,1
E4587,B3644,S629,18:01,19:31,1
E4596,B4435,S629,18:20,19:50,1
E4599,B7694,S629,11:55,13:25,1
E4605,B2451,S630,11:30,13:00,1
E4608,B2451,S630,12:57,14:27,2
E4611,B2794,S630,15:09,16:39,1
E4614,B3253,S630,13:25,14:55,1
E4617,B3644,S630,11:47,13:17,1
E4620,B3644,S630,17:13,18:43,3
E4623,B4435,S630,11:34,13:04,1
E4626,B4435,S630,12:57,14:27,2
E4629,B0634,S630,18:07,19:37,1
E4635,B0096,S630,18:17,19:47,1
E4638,B1782,S631,14:29,15:59,9
E4641,B2706,S631,18:27,19:57,6
E4644,B3253,S631,18:26,19:56,4
E4647,B3923,S631,18:20,19:50,7
E4650,B3644,S632,15:38,17:08,2
E4656,B3253,S633,17:47,19:17,3
E4659,B1300,S634,12:10,13:40,1
E4662,B2807,S634,16:10,17:40,1
E4665,B4435,S634,16:49,18:19,2
E4668,B4951,S634,12:36,14:06,2
E4707,B3545,S636,17:32,19:02,1
E4725,B0561,S639,12:43,14:13,1
E4764,B6148,S642,14:02,15:32,1
E4815,B3545,S648,17:30,19:00,1
E4821,B3545,S649,11:39,13:09,1
